NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2
"VENICE, FL US",27.1006,-82.4364,8/13/2004,,
"VENICE, FL US",27.1006,-82.4364,8/14/2004,,
"INVERNESS 3 SE, FL US",28.80286,-82.31266,8/13/2004,,
"INVERNESS 3 SE, FL US",28.80286,-82.31266,8/14/2004,,
"MARIANNA 7 NE, FL US",30.7341,-85.0305,8/13/2004,,
"MARIANNA 7 NE, FL US",30.7341,-85.0305,8/14/2004,,
"STARKE, FL US",29.9381,-82.1163,8/13/2004,,
"STARKE, FL US",29.9381,-82.1163,8/14/2004,,
"HASTINGS 4 NE, FL US",29.7652,-81.4697,8/13/2004,,
"HASTINGS 4 NE, FL US",29.7652,-81.4697,8/14/2004,,
"LAKE BUTLER, FL US",29.9453,-82.3314,8/13/2004,,
"LAKE BUTLER, FL US",29.9453,-82.3314,8/14/2004,,
