City,HurricaneName,SizeRank,before,after,percent,increase
Safety Harbor,michael,4218,442165.7286,462514.1348,4.601986287907893,0
Sorrento,michael,4244,389355.2382,414038.2757,6.33946460155778,0
Gladeview,michael,4296,219504.8332,248307.5688,13.12168628822703,1
Miami Springs,michael,4319,542742.1199,552793.5237,1.8519667870722722,0
Thonotosassa,michael,4364,383157.6281,401903.7933,4.892546520072805,0
Mims,michael,4410,336643.1924,351321.864,4.360305490021251,0
Holly Hill,michael,4411,204926.172,214178.674,4.515041641435633,0
Santa Rosa Beach,michael,4452,999183.7186,1065368.652,6.623900306615743,1
Westview,michael,4467,300892.7089,315811.8101,4.958279399504577,0
South Daytona,michael,4502,237435.194,249172.6961,4.943455054940176,0
Sweetwater,michael,4571,351976.9768,367433.318,4.391293243246023,0
Keystone Heights,michael,4573,227003.7837,242694.578,6.912128971707536,1
Williston,michael,4620,238337.3193,264202.8541,10.852490443362973,1
Conway,michael,4631,355882.1766,376267.3237,5.728060701087665,0
Wauchula,michael,4645,198848.0289,209077.6207,5.144427056475587,0
Southwest Ranches,michael,4647,1011527.404,1064287.929,5.215926409048629,0
Lecanto,michael,4687,303125.7759,317412.7024,4.7132008017402,0
Ellenton,michael,4690,366988.1715,383521.3437,4.505096753506681,0
Newberry,michael,4785,335904.0921,352737.1464,5.011268006520369,0
Frostproof,michael,4797,195990.2566,210443.7036,7.374574252177399,1
Bushnell,michael,4816,265483.9909,287163.4644,8.166019136033722,1
Florida City,michael,4873,220331.8938,236627.8649,7.396101771263401,1
Gulfport,michael,4887,335871.1933,359919.0453,7.159843558992117,1
Marco Island,michael,4962,958010.0261,998792.652,4.257014518524774,0
South Miami,michael,5035,751468.4486,782079.5057,4.073498648816056,0
Doctor Phillips,michael,5084,529479.1563,542093.0678,2.3823244692285783,0
Trenton,michael,5123,235408.7216,249517.0327,5.993113171045749,0
Wilton Manors,michael,5144,507829.5619,530109.1358,4.387214839688141,0
Callaway,michael,5168,221186.6698,216051.5535,-2.321621056387908,0
High Springs,michael,5170,277297.1285,288262.2478,3.9542851955641583,0
Cocoa Beach,michael,5222,504983.8241,523813.2312,3.7287149016225194,0
Pine Castle,michael,5277,270732.3098,292647.5063,8.09478429677994,1
Westwood Lake,michael,5287,444666.078,454370.8972,2.1824959627345417,0
Webster,michael,5294,253540.0184,274735.3566,8.359760456655389,1
Old Town,michael,5310,184177.6153,192902.5396,4.737233830391539,0
Lighthouse Point,michael,5323,936793.1963,1002755.145,7.041249761476312,1
Indiantown,michael,5355,270382.349,286959.3277,6.1309396716573525,0
Tequesta,michael,5378,624269.0369,660999.6973,5.883786993889277,0
Westgate-Belvedere Homes,michael,5429,224973.8916,244033.8116,8.472058630646892,1
Atlantic Beach,michael,5474,730516.4442,789949.6637,8.135781195875236,1
Lake Alfred,michael,5477,222504.2159,237610.7354,6.789318323203958,1
Madison,michael,5482,183733.3735,192453.7715,4.746224288969481,0
Archer,michael,5490,339879.6063,356873.0292,4.999835996338215,0
Jasper,michael,5595,172681.1507,178728.1722,3.5018422540544276,0
Bunnell,michael,5642,269051.9654,286585.2312,6.516683784091025,1
Umatilla,michael,5681,247081.4299,268780.8079,8.782277975638356,1
Alva,michael,5688,380864.9103,391395.9084,2.7650218792025134,0
Fort Meade,michael,5720,192544.007,209270.8496,8.687282902552232,1
Wewahitchka,michael,5734,187720.8261,197162.8625,5.029828919978305,0
Floral City,michael,5880,246060.7352,256638.2098,4.29872510597945,0
Rotonda West,michael,5935,329932.3543,342621.0745,3.8458550774509423,0
Saint Pete Beach,michael,5956,740636.9455,780761.5923,5.417586449581185,0
Lake Park,michael,5968,289941.7924,304792.6056,5.121998135236759,0
Melbourne Beach,michael,5982,618409.4727,638359.1705,3.225968986681074,0
Hilliard,michael,6022,299653.8622,296199.6812,-1.1527236707847053,0
Indian Harbour Beach,michael,6133,502959.6675,504218.0784,0.2502011555429576,0
Bithlo,michael,6151,399404.5889,414760.881,3.8447961107038804,0
Cape Canaveral,michael,6245,369589.3763,381120.0245,3.119853799758691,0
Belle Isle,michael,6256,525625.4489,572764.7037,8.96822155370339,1
Palm Beach,michael,6349,3288227.438,3600013.323,9.481883199345768,1
North Bay Village,michael,6480,466792.8895,458392.6757,-1.7995590740462573,0
Broadview Park,michael,6563,302999.9311,322841.7,6.548440069925819,1
Youngstown,michael,6588,250365.8877,254108.5257,1.4948673856418526,0
Bell,michael,6600,239330.4778,250896.3932,4.832612839918041,0
Bowling Green,michael,6757,184774.4071,191439.494,3.6071483083654794,0
Myakka City,michael,6769,503674.4496,536067.3537,6.431317714393743,0
Springfield,michael,6853,179207.9934,175224.6585,-2.22274398838284,0
Sky Lake,michael,6858,222460.8628,243797.4726,9.591174614467963,1
West Miami,michael,6945,486749.3469,501608.0301,3.052635467234146,0
Lawtey,michael,7133,226822.9002,233609.2416,2.9919119251258057,0
Melrose,michael,7155,296802.7132,306951.1425,3.419250852050505,0
Port Saint Joe,michael,7199,454504.0182,485142.4053,6.741059676730488,1
Pembroke Park,michael,7250,219489.7675,226051.5898,2.9895800495574356,0
Flagler Beach,michael,7317,469166.0916,492561.9892,4.986698318331756,0
Treasure Island,michael,7390,700241.4102,733600.5801,4.763952747449208,0
Osprey,michael,7392,702063.9335,722420.7113,2.899561824592706,0
De Leon Springs,michael,7399,298519.4682,323856.9964,8.487730583462161,1
Moore Haven,michael,7404,170765.112,185003.765,8.338151062144368,1
Mayo,michael,7407,217492.4471,222094.8438,2.1161179440331988,0
Freeport,michael,7417,350099.2717,374079.1301,6.849445382608041,1
South Bay,michael,7430,136042.4081,149356.4197,9.786662692866576,1
Jay,michael,7524,237248.6312,249850.098,5.311502425224527,0
Morriston,michael,7619,333149.8161,370021.0622,11.067467042795101,1
Lauderdale-by-the-Sea,michael,7661,709515.019,740360.0806,4.347344421753532,0
Norland,michael,7843,275592.9638,288886.2195,4.823510555823551,0
Siesta Key,michael,7855,966210.2801,1005807.916,4.098242040635477,0
Miramar Beach,michael,7864,654378.2006,690193.0105,5.473105593548404,0
Fort Myers Beach,michael,7964,652688.9169,672351.1265,3.012493255345495,0
Hastings,michael,8016,224245.509,238305.4737,6.269898007188189,0
Micco,michael,8017,246881.728,256402.4521,3.8563907410758205,0
Neptune Beach,michael,8049,620219.6043,654354.6314,5.503700119012821,0
Gotha,michael,8086,461273.5843,475804.469,3.150166234221099,0
Lake Helen,michael,8096,289413.6677,307888.4134,6.3835083694632395,0
Surfside,michael,8183,1160892.702,1156011.212,-0.4204945032034485,0
Geneva,michael,8206,513785.9859,539198.1854,4.946067078004342,0
Century,michael,8211,176922.041,192534.1164,8.824268198443406,1
Ponce Inlet,michael,8256,521263.7362,542538.1705,4.081318691971579,0
Pahokee,michael,8291,145838.3277,166699.7809,14.304506592336644,1
Palm Springs North,michael,8322,500688.9974,510695.4466,1.9985358679663352,0
San Antonio,michael,8388,306390.6966,322061.4359,5.114626349264926,0
Bronson,michael,8388,222212.9458,233027.6339,4.86681280474704,0
Pierson,michael,8443,312014.6548,325874.5608,4.442068917847496,0
South Highpoint,michael,8915,240816.1092,252210.24,4.731465364942448,0
Dundee,michael,8927,204152.2786,221126.4352,8.314458558289155,1
Elkton,michael,8941,326584.1317,332978.2279,1.9578710596611544,0
Saint Augustine Beach,michael,9005,529322.2849,535151.0818,1.1011810887768037,0
Timber Pines,michael,9008,219205.2111,229766.8279,4.818141296459361,0
Eatonville,michael,9012,177176.8881,199265.7911,12.46714694951231,1
Bay Harbor Islands,michael,9020,1000019.106,931097.0094,-6.8920779799581195,0
South Pasadena,michael,9089,352208.1138,374412.511,6.304340056347677,0
Weirsdale,michael,9112,348855.8725,377813.8135,8.3008323157868,1
Grant-Valkaria,michael,9234,481605.7405,499101.4014,3.6327766529186456,0
Howey in the Hills,michael,9369,363584.8375,392785.0463,8.031195415292851,1
Sanibel,michael,9469,1136223.452,1182967.566,4.113989542965362,0
Lake Panasoffkee,michael,9483,175624.0018,196533.4131,11.905782288124588,1
Belleair,michael,9493,834296.9175,866816.9911,3.897901684384445,0
Indian River Shores,michael,9497,1716485.477,1873635.62,9.155343584651847,1
Micanopy,michael,9686,326341.2375,338131.3049,3.6128034232878705,0
Molino,michael,9718,310178.0816,332411.4537,7.167937845676597,1
Grand Island,michael,9764,258305.9311,266131.073,3.0294085260359664,0
Christmas,michael,9790,482725.0664,494630.1543,2.4662253379100645,0
Zolfo Springs,michael,9817,284240.3197,295030.4592,3.7961326216450884,0
Highland Beach,michael,9845,1085403.631,1131307.817,4.22922723758605,0
Kenneth City,michael,9853,219325.6673,239480.9254,9.189648593400179,1
Madeira Beach,michael,9944,682570.7772,713721.2765,4.563702452628238,0
Ponce de Leon,michael,10025,241059.187,253100.9415,4.995351826188637,0
Enterprise,michael,10232,334189.8257,351926.4746,5.307357536348848,0
Royal Palm Estates,michael,10310,277077.6116,294125.0436,6.15258371167509,0
Parker,michael,10473,223519.3836,209289.8955,-6.366109225437211,0
Eagle Lake,michael,10489,206183.6474,227129.7998,10.158978495207288,1
Branford,michael,10592,234680.8638,249391.7304,6.268455962620336,0
Lake Belvedere Estates,michael,10658,347201.0013,361683.2484,4.1711420893877404,0
Lake Clarke Shores,michael,10729,490252.1115,513258.9889,4.692866559943414,0
Astatula,michael,10734,339219.4954,374424.2028,10.378149804888842,1
Oakland,michael,10858,446396.2363,469959.0839,5.278460184902781,0
Bay Hill,michael,10871,844768.1834,913781.6732,8.169518118241193,1
Mc David,michael,10871,254487.3978,270348.6472,6.232626659362227,0
Holden Heights,michael,11030,318406.2103,340886.3513,7.060208084138616,1
Montverde,michael,11130,467261.6648,508300.8303,8.782908719371568,1
Oak Hill,michael,11208,283155.5637,293146.9036,3.528569161574282,0
Harbor Bluffs,michael,11659,720218.7866,751232.9855,4.30621909300803,0
Biscayne Park,michael,11737,654889.3671,679136.5974,3.7024925915918017,0
Bokeelia,michael,11765,376365.1842,395407.1162,5.05942972394628,0
Center Hill,michael,11796,345358.7997,377816.5906,9.398281129131462,1
Bal Harbour,michael,11812,2999604.415,3030263.597,1.022107510133133,0
Greenville,michael,11912,197140.7596,199989.4164,1.4449862148141976,0
Cross City,michael,11954,130756.8966,140391.3734,7.368236055244538,1
Indian Rocks Beach,michael,12088,794347.9641,827311.0373,4.149701980711602,0
Lakeside Green,michael,12154,280982.1238,293723.3034,4.534516085111879,0
Astor,michael,12161,267034.9103,277447.6969,3.89941022628905,0
Altoona,michael,12171,292112.2939,323962.408,10.903380229146874,1
Malabar,michael,12197,497297.6049,511259.2533,2.80750364820428,0
Longboat Key,michael,12265,1161384.034,1188906.84,2.3698281700332124,0
Edgewood,michael,12298,493639.18,531909.2353,7.7526373210489385,1
White Springs,michael,12387,211006.0319,219093.0919,3.8326202939225062,0
Ridge Manor,michael,12782,192802.6396,204885.1452,6.26677395344125,0
Paisley,michael,12800,190760.6468,206219.264,8.103672041019735,1
Zellwood,michael,12828,235134.5815,241803.9672,2.836412091090061,0
Campbell,michael,12844,276441.4432,304369.0208,10.102529228873603,1
Apalachicola,michael,12877,279871.2479,308859.81,10.35782071846044,1
Placida,michael,12896,521969.499,555157.7279,6.35826977698558,0
Haverhill,michael,13166,358065.2232,378052.687,5.5820734617491246,0
Roosevelt Gardens,michael,13289,242895.7004,266654.6592,9.78154770169822,1
Highland City,michael,13370,216246.5183,231890.3506,7.234258578118347,1
Hypoluxo,michael,13526,352429.2411,361576.8102,2.595576085414674,0
Virginia Gardens,michael,13546,426609.2733,444801.6084,4.264402168118559,0
Waldo,michael,13720,240007.4145,241750.3402,0.7261966067302443,0
Tierra Verde,michael,13838,940751.1884,986759.9645,4.8906423576514735,0
Mascotte,michael,13881,228959.1923,244094.8704,6.610644433165228,1
Washington Park,michael,13884,252149.278,273440.0497,8.44371709840866,1
Hillsboro Beach,michael,14217,685131.5483,702204.1683,2.491874741772126,0
Belleair Bluffs,michael,14619,333966.9616,351683.4702,5.3048686358441275,0
Daytona Beach Shores,michael,14765,432333.7197,451983.093,4.544955067033596,0
Asbury Lake,michael,14855,433734.8664,451174.1801,4.020731338650805,0
Schall Circle,michael,14924,275407.2425,290159.8686,5.3566587305706,0
El Portal,michael,15010,583648.1905,587494.6542,0.6590380579617275,0
Boulevard Gardens,michael,15187,216041.565,241633.9032,11.846025185014744,1
Redington Shores,michael,15265,750053.9572,773870.3115,3.175285467315978,0
Hampton,michael,15390,272574.7434,275038.1444,0.9037524787779045,0
Ocean Ridge,michael,15850,1554097.612,1676834.698,7.8976433045313845,1
Sewalls Point,michael,15855,1976652.365,2048882.167,3.6541479563605463,0
Indialantic,michael,15917,631256.2751,638087.6466,1.0821867075963438,0
Sopchoppy,michael,15940,264191.6961,274581.7558,3.932773002852902,0
South Palm Beach,michael,15952,425156.3935,439452.9903,3.362667719120164,0
Plantation Mobile Home Park,michael,16238,253904.1403,272822.6924,7.4510608915816885,1
Yalaha,michael,16596,315353.8357,338458.0478,7.3264408053623065,1
Lake Hamilton,michael,16787,207797.5537,221029.5344,6.367726888211204,0
Pinetta,michael,16808,227970.139,234658.8292,2.93402031921383,0
Panacea,michael,16951,388579.4083,418702.5703,7.752125140080411,1
Saint James City,michael,17078,458552.7958,465536.8409,1.5230623744896132,0
North Redington Beach,michael,17214,863804.5569,926063.0093,7.207469780366943,1
Mangonia Park,michael,17287,207739.155,222401.9357,7.058265303909608,1
Carrabelle,michael,17655,283919.7222,309407.9422,8.977262939855034,1
Steinhatchee,michael,17786,229212.838,244028.3734,6.463658636781952,0
Holmes Beach,michael,17791,1060719.038,1089057.263,2.6716052022062504,0
Belleair Beach,michael,17838,1003108.017,1063781.455,6.048544819874576,0
Lee,michael,18114,230109.7663,235878.7637,2.507063256271719,0
Cypress Lakes,michael,18462,244067.309,253333.0246,3.7963771706926943,0
Eastpoint,michael,18586,790798.9396,850907.4708,7.600987835214336,1
Redington Beach,michael,18622,993370.8415,1068027.388,7.5154759311505375,1
Jupiter Island,michael,18643,10461251.74,10756722.72,2.8244323656817043,0
Indian Shores,michael,18715,731920.3815,768155.4717,4.95068741298605,0
Limestone Creek,michael,18732,376628.1582,404793.134,7.478191735479223,1
Chiefland,michael,19727,143833.1131,150027.3262,4.306527868651147,0
Feather Sound,michael,19822,409546.3892,422946.432,3.2719230722984474,0
Hernando Beach,michael,19849,413491.4396,434268.1179,5.024693696222298,0
Golf,michael,19910,1872578.258,2025629.708,8.173300600182456,1
Crystal Springs,michael,19924,223825.6074,236252.563,5.55207053578624,0
Gulf Stream,michael,20136,3675426.781,3950788.898,7.491976671212052,1
Canal Point,michael,20836,193578.7573,206767.1236,6.812920221179658,1
Palm Beach Shores,michael,21179,686625.2527,734072.8081,6.910254933593425,1
Sea Ranch Lakes,michael,21382,1665514.956,1808177.818,8.565690838503642,1
Manalapan,michael,21435,6093755.792,6924546.562,13.633476600599545,1
Masaryktown,michael,21874,177834.6285,185499.8436,4.310305121479758,0
Hillsboro Pines,michael,22360,584479.4917,611249.1801,4.580090282062498,0
Lake Hart,michael,22485,1007282.551,1056783.116,4.914268091992388,0
Fisher Island,michael,23052,7819450.97,7302737.379,-6.608054618954917,0
Melbourne Village,michael,23133,364364.474,371195.8025,1.874861296164676,0
Baldwin,michael,23849,193266.1069,198797.6951,2.86216154954793,0
Gun Club Estates,michael,23870,242126.6892,256114.7157,5.777151848157351,0
Cortez,michael,24595,857108.8224,875182.2356,2.1086486018651054,0
Bradenton Beach,michael,24773,764574.0445,771277.2697,0.8767267537029224,0
Saint Lucie,michael,24780,496445.4641,543372.8765,9.452682277009856,1
Tangelo Park,michael,25422,179328.9086,188193.3995,4.943146628841974,0
Boca Grande,michael,25518,2936040.47,3274636.276,11.53239573703832,1
Anna Maria,michael,25540,1745852.429,1834029.702,5.0506716109165515,0
Weeki Wachee Gardens,michael,25665,323282.1704,348244.8738,7.721645573312445,1
Golden Beach,michael,25893,7658067.366,7489416.941,-2.2022583106120033,0
Suwannee,michael,26215,241663.3151,249697.5349,3.3245508515330267,0
Jupiter Inlet Colony,michael,26627,3946001.978,4202568.063,6.50192489589269,1
Babson Park,michael,26638,199463.6504,211249.0353,5.90853765905007,0
Terra Ceia,michael,27052,695296.2998,750179.9842,7.893567737349824,1
Mexico Beach,michael,27973,420208.7712,421640.306,0.34067227961755714,0
Everglades,michael,28368,318912.679,315301.1058,-1.1324646016974396,0
Horseshoe Beach,michael,28656,228727.7231,242561.89,6.048312252009652,0
Captiva,michael,28676,2102500.794,2194741.849,4.387206666614923,0
Jacksonville,ian,12,275151.6187,289155.4324,5.0894898478749155,0
Orlando,ian,16,338442.4659,356101.7583,5.2178122367238,0
Miami,ian,20,612037.4492,614896.556,0.46714572837611756,0
Tampa,ian,50,443650.0212,464655.7198,4.734745316405724,0
Saint Petersburg,ian,84,352029.7437,372843.5174,5.912504290471982,0
Tallahassee,ian,89,307648.9345,320541.8673,4.190793906357576,0
Lakeland,ian,105,243185.0002,259533.9233,6.722833680759223,1
Fort Myers,ian,106,367599.0892,374571.4371,1.8967261086456448,0
Pensacola,ian,110,248264.2246,265508.8694,6.946085295931938,1
Sarasota,ian,113,479416.9432,491520.939,2.5247325885498726,0
Hialeah,ian,116,354475.4814,371404.9446,4.77591937618284,0
Boca Raton,ian,128,621976.1715,646942.2839,4.013998211505436,0
Bradenton,ian,130,369247.9454,382950.2442,3.710866633301513,0
Gainesville,ian,132,297086.5651,309226.1863,4.086223554375059,0
Port Saint Lucie,ian,133,317946.9458,333238.5062,4.809469190378371,0
West Palm Beach,ian,158,414414.1815,434088.96,4.747612262878126,0
Cape Coral,ian,171,349487.2817,359899.3733,2.9792476422468868,0
Lake Worth,ian,172,359479.6889,387775.58,7.87134627455165,1
Homestead,ian,188,306927.5433,321086.4371,4.613106288138058,0
Fort Lauderdale,ian,190,671004.0287,699377.1304,4.228454746385042,0
Boynton Beach,ian,210,405309.4297,417105.915,2.9104887366502843,0
Pembroke Pines,ian,219,425090.3076,439152.8999,3.3081423049599588,0
Clearwater,ian,233,366978.3495,384261.2637,4.709518755955928,0
Hollywood,ian,240,417833.3379,432410.9535,3.48885890083976,0
Saint Augustine,ian,275,391636.4018,401823.309,2.60111346983579,0
Miramar,ian,287,441726.0914,456591.9477,3.365401453394891,0
Coral Springs,ian,292,449185.8904,462751.9774,3.0201498510826776,0
Melbourne,ian,299,380427.405,392070.9743,3.0606547128222723,0
Riverview,ian,312,318982.4213,330420.7379,3.5858767869977353,0
New Port Richey,ian,338,291130.8043,305089.8901,4.794781450064507,0
Spring Hill,ian,339,232174.9768,247750.0099,6.7083168542390474,1
Largo,ian,344,287564.7269,302535.4637,5.206040727382414,0
Vero Beach,ian,350,417970.8941,434714.6737,4.0059678404291095,0
Palm Bay,ian,354,241687.5845,251507.8087,4.063189352616496,0
Delray Beach,ian,357,465875.2762,487162.071,4.569204653578045,0
Lehigh Acres,ian,370,202584.236,212270.4702,4.781336589289211,0
Pompano Beach,ian,390,373060.3676,393337.487,5.435345365268445,0
Miami Gardens,ian,397,286621.0889,308719.6106,7.710012471451483,1
Davie,ian,414,531576.2324,556261.4997,4.643786872966307,0
Apopka,ian,432,330897.7825,345854.4349,4.520021949678681,0
Clermont,ian,463,346798.0054,361660.6592,4.285680300513047,0
Sunrise,ian,498,324859.9095,342528.2013,5.438741834039699,0
Plantation,ian,518,455796.9049,473766.078,3.9423640017788886,0
Port Charlotte,ian,523,266253.9066,281629.2974,5.774709936218452,0
Fort Pierce,ian,529,238822.3797,257475.1745,7.8103211363319325,1
Palm Coast,ian,536,320084.2147,336560.228,5.147399510295186,0
Deltona,ian,548,237812.9865,252105.7712,6.010094280532485,0
Sanford,ian,556,319412.8978,333136.006,4.296353808665774,0
Town 'n' Country,ian,567,317724.3622,330796.8266,4.114404167651201,0
Brandon,ian,574,301677.01,314219.8437,4.15770286903865,0
Deerfield Beach,ian,603,306489.7475,320487.2603,4.567041121008469,0
Oviedo,ian,624,459455.3535,470490.4267,2.4017726893239875,0
Miami Beach,ian,629,1105863.234,1066459.779,-3.5631399786639295,0
Wesley Chapel,ian,633,380071.1498,392771.3548,3.3415335540945494,0
Orange Park,ian,652,288421.318,301515.4452,4.539930436071299,0
Plant City,ian,662,298418.0001,311942.9246,4.532208008721931,0
The Villages,ian,664,394083.8587,423566.3763,7.481280176573754,1
Venice,ian,672,426244.7086,432798.8518,1.5376479913444703,0
Winter Park,ian,679,551793.1775,593250.1693,7.513139612894173,1
Jupiter,ian,690,654541.0882,686139.4595,4.827561152332866,0
Milton,ian,704,243777.5003,257040.3459,5.440553612896313,0
Land O Lakes,ian,709,382263.1973,396816.7114,3.8071972930677864,0
Palm Beach Gardens,ian,717,702808.1061,723034.395,2.8779248168094007,0
North Port,ian,726,274690.0642,285210.2972,3.8298556704767583,0
Lauderhill,ian,728,243963.1158,263600.7728,8.049436873112759,1
Palm Harbor,ian,734,416307.2729,432851.3149,3.9739978321190685,0
Daytona Beach,ian,744,257054.0379,270803.3252,5.348792577749282,0
Deland,ian,746,295019.6103,311821.4961,5.695175918276911,0
Winter Garden,ian,771,462752.8618,492559.4839,6.441153488291615,0
Lutz,ian,772,440402.7921,453418.8626,2.9554922751362755,0
Davenport,ian,782,289657.4002,303907.2123,4.91954014990156,0
Tamarac,ian,785,272725.2771,290841.4969,6.642662533021227,1
Cocoa,ian,812,247371.3504,261497.1693,5.7103698052173515,0
Valrico,ian,822,368315.7641,381093.824,3.469322018085202,0
Doral,ian,830,539476.8173,512246.2836,-5.047581810147965,0
Weston,ian,838,652868.5304,667688.9036,2.2700394505031136,0
Port Orange,ian,854,336621.8338,349330.7999,3.7754431899241707,0
Fountainbleau,ian,881,272876.3708,281636.4386,3.210269828170853,0
Poinciana,ian,888,234459.4071,249995.2693,6.626248181790271,1
Stuart,ian,912,404058.5077,418604.9257,3.6000771479362674,0
Panama City,ian,916,247267.9179,260155.7561,5.212094763224436,0
Altamonte Springs,ian,924,278119.2376,293165.6494,5.410057905321973,0
Wellington,ian,936,589559.7078,610123.1242,3.487927707396151,0
North Miami,ian,965,340318.0161,354410.2141,4.140890970597068,0
Ormond Beach,ian,1001,367818.3446,379808.8458,3.259897548894574,0
The Hammocks,ian,1010,396412.9033,413580.8213,4.33081714976557,0
Punta Gorda,ian,1014,395056.8043,417876.7411,5.776368499824866,0
Margate,ian,1019,297905.7422,317112.719,6.447333528437104,0
Titusville,ian,1023,253603.6309,267448.2579,5.459159614894945,0
Leesburg,ian,1024,234413.0075,245912.4651,4.9056397179665865,0
Bonita Springs,ian,1040,690378.0948,708781.8123,2.6657447040424302,0
Coconut Creek,ian,1045,350800.7794,367125.6878,4.653612351694796,0
Middleburg,ian,1068,291702.3521,305922.7698,4.874975329347024,0
Tamiami,ian,1081,467657.4835,481367.9061,2.9317231272318662,0
North Fort Myers,ian,1086,285051.965,294805.0085,3.4214966734223253,0
Zephyrhills,ian,1091,222200.2716,234096.1992,5.353696246337079,0
Longwood,ian,1094,434142.5694,450371.1421,3.7380745045178285,0
Kendale Lakes,ian,1112,380978.3879,399083.6822,4.752315321558956,0
Seminole,ian,1116,353760.0603,373698.1775,5.6360565924519035,0
Pine Hills,ian,1127,190448.658,212025.6981,11.32958369283968,1
Pinellas Park,ian,1183,235279.6702,250101.2866,6.299573774224034,0
Windermere,ian,1197,845799.8401,901598.4119,6.597136716578568,1
Port Richey,ian,1219,165772.4287,177685.1186,7.186170820696915,1
Coral Gables,ian,1233,1495269.537,1543911.412,3.2530506237418253,0
Palmetto,ian,1256,316309.7873,333384.6126,5.398133723824854,0
Haines City,ian,1259,224174.8475,240519.4581,7.291010022879567,1
Winter Springs,ian,1273,411621.4984,426099.215,3.5172401481156563,0
Country Club,ian,1294,334017.0733,339230.2331,1.560746505708642,0
Rockledge,ian,1305,394618.618,405930.5543,2.866549063835605,0
Lake Mary,ian,1323,480004.7677,495473.8602,3.2226955940712774,0
Panama City Beach,ian,1343,485411.3277,523391.7735,7.824383905493268,1
Merritt Island,ian,1359,444646.2862,456220.6321,2.603045670057373,0
Oakland Park,ian,1363,323914.3512,344679.7989,6.410783475036107,0
Ocoee,ian,1374,341363.2977,358740.3034,5.090472765256504,0
Okeechobee,ian,1395,222680.49,241548.6589,8.473202524388203,1
North Lauderdale,ian,1407,255111.4558,276222.222,8.275114942917437,1
Brooksville,ian,1410,273590.5313,287680.357,5.149968324214459,0
Cutler Bay,ian,1412,387076.4635,406140.7729,4.925205017018548,0
Hudson,ian,1414,231043.5437,246794.6424,6.817372365294101,1
North Miami Beach,ian,1455,405906.0671,426703.0792,5.1236021793378095,0
Greenacres,ian,1467,272822.4142,286960.0387,5.181987902810654,0
Casselberry,ian,1483,284985.1037,301020.0427,5.626588474911931,0
Hallandale,ian,1494,370984.6075,370444.2879,-0.14564474888624268,0
Dunnellon,ian,1525,217645.0889,230462.1886,5.888991001257549,0
Aventura,ian,1547,739531.1504,703366.0422,-4.890275166967465,0
Eustis,ian,1621,295301.7916,318737.9426,7.936338913834078,1
Kendall West,ian,1644,348232.7086,368569.8331,5.840096004123599,0
Riviera Beach,ian,1645,482698.2739,508789.7522,5.405339051493139,0
Royal Palm Beach,ian,1656,399736.7901,411393.4121,2.916074349094553,0
Lake Wales,ian,1671,199125.7445,215572.4257,8.259444925766488,1
Egypt Lake-Leto,ian,1711,247524.3102,261672.1523,5.7157384212356765,0
New Smyrna Beach,ian,1724,447257.7492,474881.4733,6.176242703320386,0
Golden Glades,ian,1730,320944.142,343247.9736,6.949443433056969,1
Greater Carrollwood,ian,1741,398484.9145,411451.5038,3.253972441157491,0
Lauderdale Lakes,ian,1770,214920.8757,239344.0557,11.36380071058867,1
Auburndale,ian,1786,250434.4523,267326.0208,6.74490604023015,1
Tarpon Springs,ian,1796,393652.9172,411988.1397,4.657712847758359,0
Parkland,ian,1802,837741.5147,849908.213,1.452321281267396,0
Arcadia,ian,1809,247339.2644,265182.6384,7.214129161128051,1
Navarre,ian,1868,363424.8839,385123.1138,5.970485473408162,0
West Little River,ian,1872,255375.3081,275493.772,7.877998875334495,1
Dunedin,ian,1879,369856.6213,389771.7006,5.384540428126163,0
Bartow,ian,1903,218782.0632,235431.0507,7.609850303304018,1
Estero,ian,1911,498002.4911,498441.1847,0.08809064368955297,0
Inverness,ian,1954,205245.1814,216060.5651,5.269494575330383,0
Cooper City,ian,1956,546084.1561,562371.1662,2.9825091825256043,0
Palm City,ian,2064,582052.8956,604634.1394,3.8795861975263293,0
Dania Beach,ian,2071,335473.8147,354400.3671,5.6417376172638685,0
Cantonment,ian,2085,261148.2845,276910.3967,6.035694329824317,0
Miami Lakes,ian,2105,550634.0797,567735.2465,3.105722553409185,0
Ruskin,ian,2108,272161.4934,283362.9789,4.115749572088441,0
Fleming Island,ian,2118,405612.2007,417928.2704,3.03641499904221,0
Green Cove Springs,ian,2129,307270.6352,319455.4591,3.965502232931876,0
Englewood,ian,2135,387498.1835,400275.6353,3.297422373594182,0
Holiday,ian,2154,180575.9772,194781.8238,7.8669637126017555,1
Ponte Vedra Beach,ian,2164,856797.0566,898028.8144,4.812313193934007,0
Temple Terrace,ian,2178,297781.7228,307896.487,3.396704171395181,0
Crawfordville,ian,2197,257162.6141,271240.1211,5.474165461129516,0
Immokalee,ian,2208,298974.0066,307861.5133,2.9726686948710705,0
Sebastian,ian,2240,290351.7955,302542.4861,4.198593151114154,0
Niceville,ian,2251,429596.8664,452125.4608,5.244124471574591,0
Mount Dora,ian,2259,341170.6161,362981.7129,6.393017385063134,0
Citrus Park,ian,2319,376635.2789,388185.217,3.0666107895502375,0
Odessa,ian,2326,573633.0943,600284.1178,4.646005219158781,0
Seffner,ian,2373,289216.8822,297336.7339,2.807530334410057,0
Wildwood,ian,2381,285366.7994,306014.992,7.235667443940224,1
