NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2
"INVERNESS 3 SE, FL US",28.80286,-82.31266,7/10/2005,,
"INVERNESS 3 SE, FL US",28.80286,-82.31266,7/11/2005,,
"MARIANNA 7 NE, FL US",30.7341,-85.0305,7/10/2005,,
"MARIANNA 7 NE, FL US",30.7341,-85.0305,7/11/2005,,
"STARKE, FL US",29.9381,-82.1163,7/10/2005,,
"STARKE, FL US",29.9381,-82.1163,7/11/2005,,
"HASTINGS 4 NE, FL US",29.7652,-81.4697,7/10/2005,,
"HASTINGS 4 NE, FL US",29.7652,-81.4697,7/11/2005,,
"LAKE BUTLER, FL US",29.9453,-82.3314,7/10/2005,,
"LAKE BUTLER, FL US",29.9453,-82.3314,7/11/2005,,
"TITUSVILLE 7 E, FL US",28.6159,-80.6929,7/10/2005,,
"TITUSVILLE 7 E, FL US",28.6159,-80.6929,7/11/2005,,
